SampleID,histological_type,ANKS4B,MIA2,LRRC31,CLRN3,ARMC3,MS4A8B,TM4SF4,FOXA2,C10orf108,TOX3,ARHGEF38,VIL1,SERPINA4,EPS8L3,cg08839858,C1orf194,LOC285419,CCDC33,CCL15,CCDC108,C9orf171,ABCC6P1,FREM2,C2orf70,IYD,SLC6A20,RNF186,C4BPB,HGD,PCDP1,CDHR2,GJB1,CDHR5,PROM1,AQP2,SLC30A2,PPP1R9A,LOC100130933,TDGF1,DCDC2,GAL3ST1,BNC1,DNALI1,CLCA2,SLC3A1,PLCH1,HNF1A,SERPINB13,TP63,DSG3,GBP6,CALML3,DSC3,DNAH7,MIMAT0000266,CSTA,MIMAT0019731,GPR87,SOX15,GM2A,PLEKHB1,histological_type_y,PKP1,cg23889391,cg19691563,MIMAT0000728,cg17776267,cg25563233,cg09698548,cg03585419,cg08211306,MIMAT0000253,cg04006554,MIMAT0000088,MIMAT0000087,cg15961842,cg08345372,cg25379026,cg04076503,cg18115627,cg01814098,cg08273666,cg26082557,cg05963618,cg17900854,cg14114673,cg09644722,cg08967106,cg26058289,cg19908577
TCGA-VS-A9V4-01,1,0.8041763510916711,0.4569343991879203,0.6867932579475144,0.7857343417417688,0.0,0.0,0.0669989341419843,0.9095553121577218,0.6696314327622257,0.8047634252777573,0.8858714122408626,0.9917199123375622,0.5993835355864564,0.9805721067477384,0.0252,0.0,0.4475702916925825,0.3464521497919556,0.726065612376139,0.3904729383643503,0.0,0.7151712362664556,0.7946260327583708,0.6992160009877152,0.910846662150088,0.8161295053118686,0.7935728772188021,0.4788434761241706,0.4097721527298992,0.0894066268680636,0.6346182171046362,0.8825692732350989,0.9348499246346418,0.9049476986686272,0.0,0.5884221015673747,0.3876859404990403,0.4581455658532438,0.9047412640296596,0.7235241494434146,0.6846071143048803,0.0,0.6127418172546769,0.140502956061727,0.6557552329645926,0.6998389477922425,0.9677677474614284,0.0582219033331159,0.0737542217218699,0.1764776164454198,0.0,0.2554207152831743,0.3835810332625619,0.297099301291552,0.3368438723315172,0.1906987305796262,0.1358635505714601,0.0,0.162178789456249,0.0607815682281056,0.9474625034376254,0,0.3744456492802368,0.0143,0.0202,0.7489178633143909,0.0176,0.0276,0.0182,0.0221,0.0191,0.5035879029298549,0.0143,0.184824377201922,0.2698589319740641,0.0329,0.0123,0.0167,0.0172,0.0195,0.0209,0.0202,0.0178,0.0201,0.0221,0.0171,0.0169,0.2638,0.9886,0.0135
TCGA-FU-A3EO-01,1,0.7547171537856189,0.0850907245273442,0.4702077312489089,0.7997101580544359,0.7644382017067047,0.5820474058016487,0.7760347079398917,0.7437283680175246,0.8032435581354221,0.6456332539156208,0.4819260357771804,0.5448961323579344,0.5851132384568203,0.81629666962014,0.02,0.8469589533606313,0.8162288885699249,0.8916948682385577,0.6287067731826169,0.5081099539013146,0.7799950753155546,0.4991462931802435,0.7443560660965357,0.967714056423236,0.487240664918947,0.7563872775858698,0.2708329594199257,0.7031206487017774,0.9010801405167602,0.4486457790776874,0.3401606321316247,1.0,0.4865243462874369,0.6424292275999621,0.3991045730732331,0.768889054453002,0.8167186500319898,1.0,0.6693749942359658,0.7976279408645288,0.7563474633119837,0.0917875183314323,0.970623386557032,0.1299619607560709,0.5117160833984455,0.6617651993021071,0.8997419165793239,0.1142391233448568,0.1014176097647686,0.2840406733617149,0.0478586364641988,0.0391822330250249,0.2855426030525178,0.5590302773660809,0.1614728577651852,0.4116276855236268,0.0653773684021685,0.0,0.1733756092944015,0.3083630346232178,0.7964608322227156,0,0.2870286801420696,0.0139,0.0169,0.7665255527703234,0.0154,0.0166,0.0142,0.0158,0.0167,0.8315953759226933,0.0129,0.8578222466701455,0.8972239278167475,0.0236,0.0199,0.0106,0.0459,0.0152,0.0187,0.0195,0.0161,0.0164,0.0182,0.0171,0.016,0.0133,0.9913,0.0099
TCGA-EK-A2RA-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992624494169293,0.0,0.0,0.0,0.0,0.0569342947024443,0.5527,0.0391790672126235,0.3079119021418433,0.0,0.063438581236527,0.0,0.0,0.0,0.1515074648499782,0.0864744737329464,0.0385185621569609,0.0570618523104999,0.0,0.0,0.1764421024984405,0.0,0.0,0.0,0.0321367717412674,0.4041942974442591,0.0,0.1264330350074969,0.152311260396673,0.1243410424283649,0.1252040468131807,0.1078954892141401,0.0360493645644762,0.7594427244582045,0.1712799184115753,0.8526748593988359,0.1375498622362956,0.4530348275399275,0.2051143343363649,0.6842997847498532,0.9058926349469693,0.699439703690661,0.7418659587071174,0.880904942477023,0.8577494692144374,0.2654880372644506,0.8362964347517972,0.6054908108028919,0.5435084870303544,0.91400012723051,0.7204770242771283,0.6938645621181261,0.2552833661229929,1,0.8060113369997858,0.5703,0.5034,0.2855061449469783,0.461,0.0418,0.2621,0.5471,0.531,0.288101510771918,0.1022,0.3259751918476878,0.3402201647908973,0.7542,0.3772,0.4319,0.4759,0.0173,0.5218,0.55,0.1668,0.737,0.0219,0.7012,0.3671,0.4004,0.5934,0.6016
TCGA-VS-A9U7-01,0,0.0336194432751962,0.0,0.3000853424365265,0.0597708437117884,0.2168592401604726,0.0,0.0275771996457148,0.0,0.0939466758210321,0.4878621898001458,0.4854481416257299,0.0696900947618606,0.0,0.0536421203228769,0.2646,0.0,0.0,0.0,0.0817980906834773,0.0,0.0,0.0454567950113827,0.0818143933903464,0.0,0.298928785334865,0.0299322166460275,0.0,0.0739700221148333,0.030155290718671,0.2423574662446412,0.0318318474427953,0.030092801153257,0.0,0.2504858891954257,0.0,0.034215893533997,0.5529430582213691,0.1374032820338406,0.1341129381818852,0.2231506331332023,0.0829879712928333,0.7757617728531856,0.5638445358064824,0.7315254326063756,0.1523296459267179,0.3543400214736277,0.4391475358104834,0.762507338073185,0.848654974225277,0.874892311175113,0.7811248849208898,0.780553786466763,0.8653073215024905,0.2861211094643235,0.7504390835428292,0.7455152762619124,0.5339144188433974,0.6992906899074399,0.8138658842458946,0.7985616089613037,0.3824543589092679,1,0.8717737275094312,0.6978,0.6247,0.3629282733034351,0.7565,0.7043,0.3144,0.3946,0.2939,0.5743071287604566,0.3877,0.2498696584488653,0.4068170752778608,0.0312,0.7306,0.0291,0.7062,0.0099,0.016,0.0229,0.0132,0.678,0.7459,0.0242,0.016,0.0569,0.4948,0.0142
TCGA-C5-A7CM-01,1,0.0,0.0,0.0578001047384448,0.0539830623613061,0.1761446177231752,0.1275659126995446,0.0,0.4558072289156626,0.3327923935544944,0.5691384406291192,0.7972935397163777,0.045991912831435,0.0,0.3776814963542217,0.0215,0.1604813742135224,0.0950512734637896,0.4789570041608877,0.0539825734108653,0.580974770491588,0.1436401982720781,0.3958106503018905,0.7706189302797507,0.7128464720044446,0.3217866014708337,0.4896043798474874,0.3297108602401421,0.9145712179539685,0.6332857283561508,0.0596979045634841,0.0,0.5840493410544767,0.1658611311357232,0.9238664405249788,0.3959169357417704,0.0946664555724224,0.8681022072936659,0.063344953660403,0.0549658308048436,0.6773556889761964,0.1682456833573784,0.048557927326055,0.7174283710998501,0.105206989792912,0.1505860097873915,0.6238927660716682,0.3895256449268011,0.0663035679342508,0.0989660484683297,0.3400199971073366,0.0,0.0,0.6623736463299016,0.276561507516409,0.063997167442364,0.0552816824031819,0.1698708162955924,0.1745841152708419,0.2917609199753916,0.296461303462322,0.9860379513866852,0,0.485023602516736,0.0172,0.1824,0.8739682232661159,0.0157,0.0196,0.0156,0.0239,0.0231,0.3889568311157285,0.0151,0.6196687863211234,0.7555386460581175,0.0277,0.0154,0.0176,0.0192,0.0232,0.0177,0.0195,0.016,0.0177,0.0217,0.0146,0.0165,0.0158,0.9877,0.0182
TCGA-DG-A2KK-01,0,0.0,0.0,0.0,0.0,0.8044408954907978,0.130475294028162,0.0298815546514944,0.4583132530120481,0.0414131011453359,0.1775354309434333,0.1492106157506101,0.0,0.0,0.2340126321950268,0.0174,0.6233596324777789,0.4383203355501332,0.5405714285714286,0.0360578229444051,0.126856752603722,0.6334643013906881,0.5436009106206078,0.8437273517901145,0.2798938206062102,0.116193898691174,0.5671397379912664,0.0866791105048728,0.0791137685314112,0.1497586920122131,0.3880564125165271,0.0836863947876866,0.1260801546412862,0.138360967297988,0.6497739796326895,0.5885162528239991,0.407126293340287,0.8265455054382598,0.1939248363234419,0.1999797105993673,0.4906989827444687,0.5141652040469386,0.0,0.8221866335213691,0.376902780596712,0.2034296993872599,0.5893504227620453,0.317521497560041,0.4244080620964059,0.5773315755169758,0.5219622318784074,0.4161403358525846,0.281865509000929,0.0665985658774987,0.7277260215964431,0.7531000981420528,0.5486489060130825,0.1064133908642217,0.6165590508603963,0.7460697553357625,0.5256916157501699,0.8463751560153159,1,0.0,0.0143,0.0254,0.6146371512271074,0.0139,0.0204,0.602,0.0159,0.0171,0.7880119854906609,0.0125,0.7961499090586197,0.7263734171067362,0.0219,0.0179,0.5261,0.0151,0.0173,0.0189,0.0254,0.0148,0.0166,0.0222,0.0144,0.0146,0.0168,0.9212,0.0134
TCGA-IR-A3LB-01,1,0.5856408191650958,0.6347290952924756,0.7503539771515021,0.7661066074906028,0.4673715401710552,0.6487920362816967,0.9491240448561092,0.8815246440306681,0.5580626033767125,0.7277446188359165,0.8331634071739734,0.5063123128684756,0.6285374886450982,0.9586893081556508,0.0171,0.4596224907620094,0.7896751351609972,0.8613814147018032,0.6505443544734888,0.4051693568511051,0.3579282066654534,0.3929897060279125,0.7007627917089433,0.8849558614729304,0.6734317162017536,0.8358534836733365,0.7117755801640433,0.8723236956343681,0.7641994156078663,0.730227573220081,0.723312452889039,0.6496572172759216,0.7699308604757849,0.5881188262955225,0.4567193125431981,0.2873054751017443,0.8119001919385798,0.7996131281353627,0.8485949590061883,0.7769047026164586,0.5733990057248927,0.0518575851393188,0.5017130382127035,0.0571701683285647,0.6658304889583418,0.6346631324654409,0.8156675795381545,0.0230252429717565,0.0901226521301179,0.177817045333065,0.2201668557889252,0.0733103903616147,0.5579524362723498,0.6204425153504128,0.2891949323058295,0.1530702686073001,0.0854374622005048,0.5768392760583989,0.2975154985566229,0.1615325865580448,0.652355566838019,0,0.1344856469427111,0.0158,0.016,0.7226939141642303,0.0147,0.0202,0.012,0.0162,0.0194,0.682838503127803,0.0116,0.6480574794652265,0.8060057512842309,0.0154,0.015,0.0161,0.3549,0.0283,0.3187,0.0184,0.0141,0.0171,0.0173,0.0131,0.0148,0.0134,0.9914,0.017
TCGA-VS-A9V0-01,1,0.6222982741897111,0.9487247811191472,0.6571076672420815,0.4790453330917983,0.6049469420740213,0.3347309773049241,0.4484935372975245,0.5857787513691128,0.7099834597259932,0.7895839985590188,0.6785151543238482,0.7201824242985463,0.6860845192897461,0.5695868117933003,0.0134,0.5805952262059324,0.7936143406216609,0.1706962552011095,0.2661630708475989,0.5281385849936302,0.2941107197533375,0.4355884390775018,0.8239056384983331,0.4620161738378912,1.0,0.6662484520628299,0.4106735825690543,0.6952412154967648,0.6982501067008109,1.0,0.0836257461943007,0.6871380714069245,0.3700766760600301,0.9803387757776044,0.3361667887390779,0.7642232507892751,0.9165167146513116,0.6683105178131112,0.5490219586649575,0.7929336247682814,0.6664032419617175,0.125338113084569,0.8167208464799056,0.1923960795354105,0.7492371591890447,0.7837286941350153,0.8697862077515184,0.147798578044485,0.4809800319962078,0.3347691843318262,0.1803084476987746,0.329034934472302,0.3582769165030913,0.6128308278636461,0.300538026877591,0.1143723584262996,0.329998473722136,0.2009049270014949,0.1397662202451374,0.2212109640190089,0.7923251041864989,0,0.3359608854028011,0.0116,0.0167,0.6073528101364531,0.0123,0.0221,0.011,0.0173,0.015,0.8538186018488612,0.0134,0.6006009032514938,0.627889302420169,0.0163,0.0126,0.0125,0.0127,0.012,0.015,0.017,0.0123,0.0139,0.0181,0.0187,0.014,0.0198,0.9913,0.0101
TCGA-IR-A3LI-01,1,0.13187899196574,0.4342596117244005,0.8279574063657699,0.2595896924958109,0.6148465986165496,0.9077650056571304,0.4389758755798418,0.806895947426068,0.8345660518678026,0.7487043450494928,0.6078876633608304,0.7829582986078959,0.2873780075932267,0.7790341329388144,0.0167,0.8193548387096775,0.4178109500342886,0.6906296809986131,0.5752404760610836,0.3907093418788825,0.5201965591443897,0.5229882213203999,0.7791346571966953,0.4646583122414964,0.7595412726933537,0.7622205566056182,0.6209864134824201,0.6247276599230076,0.8855592764043468,0.4717035938939862,0.2269816927888822,0.7983602126317686,0.8259224064486533,0.7462821287406188,0.5957374377172803,0.7253788055170102,0.8748800383877159,0.7632110364764901,0.6490394813291402,0.4996541515646183,0.7939681868722603,0.1174189343327358,0.8657615450807915,0.1275591376025455,0.5891598470206028,0.8820544222252046,0.8289323911597974,0.0940056095492792,0.0419728032233217,0.0410255120328505,0.2685892906844798,0.3745508299785567,0.1551763276315614,0.5945056108405675,0.5797328127909747,0.4553871622265034,0.0908221298427425,0.39081236680556,0.17552411149496,0.1200780719619822,0.9825368619238009,0,0.1595036653702056,0.0143,0.0198,0.8356715760758653,0.018,0.0167,0.811,0.0138,0.0205,0.769633950438225,0.0139,0.574464526701888,0.6082523756142033,0.0145,0.8375,0.0122,0.016,0.013,0.0165,0.0237,0.0132,0.0189,0.0171,0.0152,0.015,0.0138,0.9899,0.0105
TCGA-GH-A9DA-01,0,0.0,0.0,0.0,0.0455142430143562,0.2667615904870939,0.1345541325574983,0.0,0.1423526834611172,0.1217218529267962,0.0411416500871957,0.0776253591621095,0.0,0.0,0.0,0.6017,0.2934984520123839,0.0,0.0970429958391123,0.0,0.364166480608345,0.1739270076118492,0.0,0.0455229018698362,0.2231619235755293,0.0858739089025695,0.0409388646288209,0.0450939569610711,0.1330657711524285,0.194474539544962,0.2373292199206699,0.043537025966262,0.0958399200583181,0.0716462415623566,0.2631372063737015,0.0,0.1317973122735781,0.116972568777991,0.2637211971771108,0.0,0.2557249444336847,0.1075232257886659,0.9100374775949162,0.3327915352009433,0.4617021415897915,0.165127277213472,0.2249698027110455,0.2431168362804431,0.762650838171026,0.8183400485868342,0.7570854530476723,0.5512521320858401,0.7245499535492467,0.8332398616619264,0.2626826169807326,0.7928340346554508,0.5177740827284115,0.2419137036348044,0.9005773084385637,0.7393781647816005,0.4690894433129668,0.1609972287448964,1,0.8362433364283904,0.6539,0.0937,0.1726745836158753,0.596,0.023,0.0161,0.0179,0.5098,0.3236921230059844,0.7201,0.6333711627555338,0.7642518611063773,0.6948,0.4215,0.0162,0.016,0.0105,0.015,0.015,0.0113,0.0192,0.742,0.0149,0.018,0.4574,0.5779,0.5548
TCGA-MY-A5BF-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.054279436732248,0.1987624196609412,0.0603051317614424,0.0,0.0713807278601541,0.160662477116276,0.0,0.0,0.0,0.0,0.0,0.0,0.0445163404046195,0.0769312846777635,0.0938839697103249,0.0,0.0,0.0,0.0,0.0,0.0,0.1245901311580294,0.0,0.0,0.2047607189958406,0.0499434862115545,0.9624979631741896,0.0993004429996494,0.7816704531318541,0.0770901015750298,0.144015903905516,0.2297505944934689,0.919418172330572,0.9274752621911476,0.9202756833917104,0.9369330792672048,0.836271319142969,0.911375502410234,0.1319394452678382,0.8809922874582445,0.7487602458265883,0.5485740502079683,0.7711441203600624,0.8226775826984052,0.5840970807875083,0.213968394999048,1,0.8686635196644351,0.0159,0.1691,0.5319172994799084,0.7605,0.0259,0.0159,0.4283,0.0225,0.193890981134668,0.0183,0.3142317517023618,0.4344224827264467,0.4227,0.5074,0.0204,0.6609,0.024,0.0203,0.0167,0.0146,0.0283,0.0248,0.0175,0.0633,0.0167,0.5388,0.0163
TCGA-VS-A8EB-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517637757596562,0.0709765103693333,0.0768684153613248,0.0383986171559095,0.0,0.0,0.0176,0.0,0.0793582444221169,0.0,0.0,0.0,0.0,0.2601455013362367,0.0,0.431853818136922,0.0,0.0,0.0446542347936895,0.0,0.0952674086476903,0.1162606674946913,0.121695734671068,0.0710055778980907,0.0407628284946588,0.0362214926807253,0.0,0.0807342354507948,0.4587332053742802,0.0,0.0,0.2696787759732175,0.4098214531854479,0.9156917060452991,0.0690712942601268,0.7629716440679075,0.1155241189291442,0.0973610924708092,0.3529657053340996,0.7025764790294176,0.8154366889850092,0.6801154549970758,0.6517367132692458,0.7367031066497614,0.7803482487414707,0.249385983485073,0.8988155922827523,0.6164856173865909,0.4572885390010408,0.8351251630140909,0.7738109885949553,0.5426001357773254,0.4407882211080789,1,0.8295164568304448,0.0156,0.0219,0.2649817517899869,0.0206,0.6655,0.8367,0.0142,0.3399,0.4602259841682417,0.0164,0.1247056208795569,0.2076339995660274,0.0269,0.0146,0.0201,0.8122,0.0186,0.022,0.0195,0.0138,0.0247,0.8071,0.0219,0.0209,0.5083,0.897,0.0187
TCGA-DS-A3LQ-01,0,0.0,0.0,0.0,0.0621801548842896,0.0,0.0,0.0288006845510636,0.0,0.0,0.0314150271412079,0.2062903574628479,0.0,0.0,0.3353465724806737,0.437,0.2693498452012384,0.2627465990462976,0.0,0.0,0.0,0.237583906987699,0.0,0.8024170169589796,0.1156491141428483,0.3442222156764558,0.0,0.0,0.0,0.2998210709478315,0.0384330301694779,0.0,0.0314278927667521,0.0,0.1468076897879557,0.0,0.0872346964433724,0.1646972968650032,0.0995557350565428,0.0353865591943263,0.1642918407437124,0.0860755538810729,0.7362229102167184,0.3383210631991585,0.8652782233512508,0.1098326273800222,0.5133623003623674,0.4245866720762754,0.7780966668840911,0.9594122178112224,0.9221873565459084,0.9278837576094946,0.8870399476479559,0.8970943663288334,0.0726762650857505,0.7988575711388273,0.84534020905515,0.2837984667179368,0.8141639365119756,0.7288060195920685,0.5821240665308893,0.4606629857629413,1,0.9426137433526612,0.5838,0.0404,0.167328482474172,0.2798,0.0217,0.6363,0.2726,0.3875,0.2666607690323463,0.4893,0.1404325436629059,0.1706913062848634,0.3071,0.251,0.6837,0.4503,0.022,0.1934,0.017,0.0138,0.4968,0.5952,0.0174,0.1604,0.309,0.9884,0.0179
TCGA-C5-A2LY-01,0,0.0,0.0,0.1036910603797738,0.0,0.0607448313017711,0.0,0.0,0.0553253012048192,0.0656825723767021,0.0516951997314535,0.0,0.0487236472512887,0.0,0.0,0.0189,0.0630580245680615,0.0,0.0,0.0,0.082925099486479,0.0,0.2816242700188063,0.0572003188867951,0.0,0.1049810009131344,0.0,0.0,0.0875747399459415,0.0877573131094257,0.0632437197003085,0.0,0.1722186273947693,0.0875876531882823,0.1022441893475618,0.0,0.0,0.1068857965451055,0.2583857665164527,0.0582305798157353,0.0986083058960241,0.2091653418854469,0.8264868828417794,0.2048474997609713,0.8653502425738361,0.0879384792531973,0.0,0.2237098646470793,0.4430369838888526,0.889850091840967,0.8333825924551794,0.7206128988517068,0.8398004078317725,0.9158554660898128,0.1486978615286894,0.981005461190582,0.8118137402119853,0.2905509752763174,0.8677836445179555,0.8391368132128152,0.7002503394433133,0.2442935414947854,1,0.8373276886415728,0.014,0.026,0.3195579050338213,0.0516,0.0233,0.4034,0.2371,0.0185,0.2672347851991319,0.0127,0.3232252700707465,0.2923940280414072,0.0216,0.0157,0.0157,0.5215,0.0283,0.0168,0.0241,0.0141,0.0203,0.0345,0.0176,0.2732,0.0173,0.6997,0.0109
TCGA-C5-A3HE-01,0,0.6655899416189308,0.5442837203400585,0.8921775898520085,0.4808115574475793,0.5338599039858384,0.1457352843302242,0.1283683365108912,0.60105147864184,0.6536008904700975,0.5377889126323288,1.0,0.6232135691576381,0.4822320049068704,0.842690966436079,0.0215,0.1328672725456906,0.1297226607977289,0.090252427184466,0.4073148198467474,0.0608476379348839,0.1172181956384425,0.618912699198258,0.6243658501232063,0.4117044261991481,0.492827476508881,0.1840497295183471,0.6099574636107471,0.82278646899828,0.8187235299911356,0.5246303938459074,0.5329191900813557,0.7340300928011533,0.5357084343666033,0.6318888896976932,0.2549078267328264,0.4642707469942352,0.7685740563019834,0.495004676473089,0.2278868589241084,0.7502052034049931,0.5564540584251491,0.5402069415023627,0.2817668993211588,0.5374860053556113,0.3175556195254349,0.6971379680579788,0.9010717787469992,0.5190789902811297,0.5572598803104817,0.4827980858114863,0.3138073522170124,0.0270699799589831,0.4703561270680608,0.4511221681134872,0.4200071086895979,0.3715014027351504,0.1423295654041472,0.6235408250898566,0.6916378779991481,0.4198277325186692,0.6397051046095914,1,0.3814452402132342,0.0166,0.0292,0.5307686255563344,0.0648,0.0268,0.0146,0.0173,0.0188,0.6746680849898639,0.0142,0.7096537277392352,0.7745889838610227,0.0418,0.0165,0.0179,0.5386,0.0236,0.0228,0.0193,0.0145,0.0189,0.027,0.0151,0.0194,0.0155,0.9897,0.013
TCGA-VS-A9U5-01,0,0.1807067952636299,0.1006217485090724,0.7330721337548732,0.0,0.0,0.7917415404508591,0.0,0.0,0.0824933162729249,0.0,0.7189730280841599,0.0,0.0,0.1805737325128638,0.4251,0.221851592929192,0.1264692279476261,0.0,0.0718258065684836,0.0,0.0,0.1610660199940612,0.0718401217567763,0.0,0.1938986911740159,0.5502916639509874,0.0,0.3005487754934884,0.3785088151285334,0.0,0.0687061922213847,0.1819492337557028,0.1066419817812438,0.0947611317760614,0.5147363751715032,0.1561973234491557,0.2220689379398592,0.0,0.1546790124595365,0.1200601315146317,0.2403536017202245,0.3287029493237738,0.208401058099882,0.8439474390619168,0.0652218612493317,0.066517917058113,0.3243173186372293,0.5619789968038614,0.9173653492919356,0.7236814800374788,0.688397884685379,0.7740039380890337,0.820587803282191,0.388460724116028,0.7227309315610144,0.7315098997209181,0.1920163653897953,0.8047727345017336,0.5535090625147887,0.50403088934148,0.424731865202767,1,0.7910511723340843,0.5854,0.587,0.3170980067805984,0.7425,0.8028,0.6168,0.4459,0.3177,0.5448311532510364,0.5789,0.1917244642990618,0.3496375653232564,0.6106,0.0238,0.5938,0.5786,0.5581,0.2843,0.0193,0.6569,0.6585,0.5268,0.1031,0.4763,0.5977,0.9904,0.5577
